order_id,farmer_id,crop,review_text,star_rating,predicted_sentiment_proba
ORD-002784,FARM-0009,Onion,"The Onion was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-005492,FARM-0009,Onion,Really impressed with this farmer's Onion - consistent quality every time.,5,0.2710501505934448
ORD-002225,FARM-0111,Methi,Really impressed with this farmer's Methi - consistent quality every time.,5,0.2710501505934448
ORD-001073,FARM-0143,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-001197,FARM-0021,Bhindi (Ladies finger),Decent quality Bhindi for the price.,3,0.2409231479129211
ORD-005138,FARM-0111,Methi,"Best Methi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-000263,FARM-0110,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,5,0.2710501505934448
ORD-001729,FARM-0111,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-005328,FARM-0060,Methi,"Not fresh at all, the Methi looked days old when it arrived.",2,0.14524165358573432
ORD-000907,FARM-0005,Onion,"Best Onion I've bought locally, well worth the price.",4,0.7228578531920824
ORD-001335,FARM-0024,Onion,"Excellent produce, the Onion lasted much longer than store-bought.",5,0.8794160708567669
ORD-001393,FARM-0021,Green Chilli,"The Green Chilli was incredibly fresh and flavorful, will definitely order again.",4,0.8397466728635525
ORD-000960,FARM-0109,Methi,Packaging was poor and the Methi was damaged in transit.,2,0.07701662428970582
ORD-000239,FARM-0025,Tomato,"Quality was inconsistent, some of the Tomato was already going bad.",1,0.004311618485552403
ORD-000199,FARM-0108,Brinjal,"The Brinjal was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-002417,FARM-0134,Bhindi (Ladies finger),"Best Bhindi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-005469,FARM-0106,Tomato,Packaging was poor and the Tomato was damaged in transit.,1,0.07701662428970582
ORD-004310,FARM-0135,Onion,"Quality was inconsistent, some of the Onion was already going bad.",1,0.004311618485552403
ORD-004714,FARM-0005,Elephant Yam (Suran),"Best Elephant Yam I've bought locally, well worth the price.",4,0.7228578531920824
ORD-005790,FARM-0107,Potato,"Great quality Potato, arrived quickly and tasted like it was picked yesterday.",5,0.5720862674626566
ORD-000325,FARM-0007,Methi,Packaging was poor and the Methi was damaged in transit.,1,0.07701662428970582
ORD-002677,FARM-0116,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-005823,FARM-0017,Bhindi (Ladies finger),"The Bhindi was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-004418,FARM-0097,Tomato,"Excellent produce, the Tomato lasted much longer than store-bought.",5,0.8794160708567669
ORD-000101,FARM-0048,Bhindi (Ladies finger),"Overpriced for the quality of Bhindi received, wouldn't order again.",2,0.23221460772009603
ORD-001737,FARM-0126,Potato,Really impressed with this farmer's Potato - consistent quality every time.,4,0.24886314989667283
ORD-005261,FARM-0141,Methi,Really impressed with this farmer's Methi - consistent quality every time.,4,0.2710501505934448
ORD-000877,FARM-0002,Methi,Packaging was poor and the Methi was damaged in transit.,2,0.07701662428970582
ORD-005892,FARM-0134,Bhindi (Ladies finger),"Excellent produce, the Bhindi lasted much longer than store-bought.",5,0.8794160708567669
ORD-000408,FARM-0001,Methi,Really impressed with this farmer's Methi - consistent quality every time.,5,0.2710501505934448
ORD-003745,FARM-0005,Onion,"Great quality Onion, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-001244,FARM-0133,Potato,"The Potato was okay, nothing special but acceptable.",3,0.4653887544670368
ORD-002287,FARM-0069,Onion,Really impressed with this farmer's Onion - consistent quality every time.,4,0.2710501505934448
ORD-001354,FARM-0127,Peas,"The Peas was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-002857,FARM-0093,Methi,"The Methi arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-000893,FARM-0093,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-001181,FARM-0040,Green Chilli,Really impressed with this farmer's Green Chilli - consistent quality every time.,5,0.3906368014095625
ORD-004655,FARM-0144,Brinjal,"The Brinjal was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-005322,FARM-0132,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-003698,FARM-0125,Elephant Yam (Suran),"Average Elephant Yam, arrived on time.",3,0.26011165671536535
ORD-004466,FARM-0123,Methi,"Average Methi, arrived on time.",3,0.26011165671536535
ORD-004325,FARM-0125,Elephant Yam (Suran),"The Elephant Yam arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-000730,FARM-0126,Potato,Really impressed with this farmer's Potato - consistent quality every time.,5,0.24886314989667283
ORD-001032,FARM-0111,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-003066,FARM-0111,Methi,"Best Methi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-005658,FARM-0080,Green Chilli,"Not fresh at all, the Green Chilli looked days old when it arrived.",1,0.23111756903562763
ORD-004896,FARM-0018,Onion,"Not fresh at all, the Onion looked days old when it arrived.",1,0.14524165358573432
ORD-000977,FARM-0017,Bhindi (Ladies finger),"Quality was inconsistent, some of the Bhindi was already going bad.",1,0.004311618485552403
ORD-004969,FARM-0093,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,5,0.2710501505934448
ORD-002622,FARM-0119,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-001225,FARM-0010,Methi,"Overpriced for the quality of Methi received, wouldn't order again.",2,0.23221460772009603
ORD-001209,FARM-0110,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-005480,FARM-0021,Bhindi (Ladies finger),"The Bhindi was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-000586,FARM-0133,Potato,"Not fresh at all, the Potato looked days old when it arrived.",2,0.14577451529314275
ORD-005454,FARM-0002,Methi,Really impressed with this farmer's Methi - consistent quality every time.,4,0.2710501505934448
ORD-002820,FARM-0056,Bhindi (Ladies finger),"Quality was inconsistent, some of the Bhindi was already going bad.",1,0.004311618485552403
ORD-005755,FARM-0086,Tomato,"Average Tomato, arrived on time.",3,0.26011165671536535
ORD-002718,FARM-0119,Onion,"Excellent produce, the Onion lasted much longer than store-bought.",5,0.8794160708567669
ORD-005624,FARM-0107,Potato,"Excellent produce, the Potato lasted much longer than store-bought.",5,0.7951971498459846
ORD-001760,FARM-0111,Methi,Really impressed with this farmer's Methi - consistent quality every time.,5,0.2710501505934448
ORD-003049,FARM-0061,Methi,"Overpriced for the quality of Methi received, wouldn't order again.",2,0.23221460772009603
ORD-001869,FARM-0017,Methi,"The Methi arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-001544,FARM-0112,Onion,"Excellent produce, the Onion lasted much longer than store-bought.",4,0.8794160708567669
ORD-000472,FARM-0127,Tomato,"Average Tomato, arrived on time.",3,0.26011165671536535
ORD-005239,FARM-0037,Tomato,"Excellent produce, the Tomato lasted much longer than store-bought.",4,0.8794160708567669
ORD-001158,FARM-0022,Methi,"Quality was inconsistent, some of the Methi was already going bad.",1,0.004311618485552403
ORD-000132,FARM-0132,Methi,Decent quality Methi for the price.,3,0.2409231479129211
ORD-001536,FARM-0039,Brinjal,"The Brinjal was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-002488,FARM-0107,Elephant Yam (Suran),"Not fresh at all, the Elephant Yam looked days old when it arrived.",1,0.14524165358573432
ORD-001632,FARM-0053,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-001321,FARM-0018,Onion,"Great quality Onion, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-005427,FARM-0086,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-001188,FARM-0135,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-004378,FARM-0132,Methi,"Quality was inconsistent, some of the Methi was already going bad.",2,0.004311618485552403
ORD-003971,FARM-0062,Elephant Yam (Suran),"Quality was inconsistent, some of the Elephant Yam was already going bad.",2,0.004311618485552403
ORD-004816,FARM-0062,Brinjal,"Excellent produce, the Brinjal lasted much longer than store-bought.",4,0.8794160708567669
ORD-000681,FARM-0067,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",4,0.8794160708567669
ORD-001777,FARM-0000,Tomato,Decent quality Tomato for the price.,3,0.2409231479129211
ORD-004405,FARM-0015,Methi,Packaging was poor and the Methi was damaged in transit.,1,0.07701662428970582
ORD-004600,FARM-0107,Potato,Packaging was poor and the Potato was damaged in transit.,1,0.09421227671071335
ORD-004562,FARM-0037,Tomato,"Quality was inconsistent, some of the Tomato was already going bad.",2,0.004311618485552403
ORD-002902,FARM-0111,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",4,0.8794160708567669
ORD-005686,FARM-0008,Tomato,"Not fresh at all, the Tomato looked days old when it arrived.",2,0.14524165358573432
ORD-003551,FARM-0015,Methi,"The Methi arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-005642,FARM-0126,Brinjal,"Excellent produce, the Brinjal lasted much longer than store-bought.",5,0.8794160708567669
ORD-001374,FARM-0104,Potato,"Great quality Potato, arrived quickly and tasted like it was picked yesterday.",4,0.5720862674626566
ORD-001945,FARM-0120,Brinjal,"Quality was inconsistent, some of the Brinjal was already going bad.",2,0.004311618485552403
ORD-000168,FARM-0081,Onion,"Quality was inconsistent, some of the Onion was already going bad.",2,0.004311618485552403
ORD-004071,FARM-0142,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-004747,FARM-0105,Onion,"Excellent produce, the Onion lasted much longer than store-bought.",5,0.8794160708567669
ORD-000501,FARM-0119,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-001803,FARM-0039,Brinjal,"Best Brinjal I've bought locally, well worth the price.",4,0.7228578531920824
ORD-000881,FARM-0093,Methi,Packaging was poor and the Methi was damaged in transit.,2,0.07701662428970582
ORD-000706,FARM-0017,Methi,Really impressed with this farmer's Methi - consistent quality every time.,5,0.2710501505934448
ORD-003366,FARM-0025,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,4,0.2710501505934448
ORD-002323,FARM-0006,Methi,"Overpriced for the quality of Methi received, wouldn't order again.",2,0.23221460772009603
ORD-002893,FARM-0041,Onion,"The Onion was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-003816,FARM-0117,Brinjal,"Average Brinjal, arrived on time.",3,0.26011165671536535
ORD-002559,FARM-0144,Brinjal,"The Brinjal was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-000230,FARM-0117,Brinjal,"The Brinjal was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-005091,FARM-0114,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-001554,FARM-0007,Methi,"Best Methi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-004239,FARM-0084,Bhindi (Ladies finger),Really impressed with this farmer's Bhindi - consistent quality every time.,4,0.2710501505934448
ORD-005094,FARM-0086,Tomato,"Overpriced for the quality of Tomato received, wouldn't order again.",2,0.23221460772009603
ORD-004786,FARM-0015,Methi,Decent quality Methi for the price.,3,0.2409231479129211
ORD-003601,FARM-0016,Brinjal,"Quality was inconsistent, some of the Brinjal was already going bad.",1,0.004311618485552403
ORD-005217,FARM-0083,Onion,"Excellent produce, the Onion lasted much longer than store-bought.",4,0.8794160708567669
ORD-005075,FARM-0028,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-000017,FARM-0056,Bhindi (Ladies finger),"Best Bhindi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-005175,FARM-0008,Tomato,"Excellent produce, the Tomato lasted much longer than store-bought.",5,0.8794160708567669
ORD-002868,FARM-0015,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-001654,FARM-0019,Potato,"The Potato was incredibly fresh and flavorful, will definitely order again.",4,0.6635433067007938
ORD-001129,FARM-0112,Onion,"Great quality Onion, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-002329,FARM-0137,Bhindi (Ladies finger),Decent quality Bhindi for the price.,3,0.2409231479129211
ORD-001090,FARM-0080,Bhindi (Ladies finger),Really impressed with this farmer's Bhindi - consistent quality every time.,5,0.2710501505934448
ORD-005603,FARM-0128,Methi,"Average Methi, arrived on time.",3,0.26011165671536535
ORD-004458,FARM-0111,Methi,"Best Methi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-001498,FARM-0036,Onion,Decent quality Onion for the price.,3,0.2409231479129211
ORD-003033,FARM-0121,Methi,Really impressed with this farmer's Methi - consistent quality every time.,4,0.2710501505934448
ORD-001881,FARM-0093,Tomato,"Best Tomato I've bought locally, well worth the price.",4,0.7228578531920824
ORD-002662,FARM-0007,Methi,"Not fresh at all, the Methi looked days old when it arrived.",2,0.14524165358573432
ORD-005113,FARM-0037,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-003413,FARM-0109,Brinjal,"The Brinjal arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-000696,FARM-0110,Green Chilli,"Quality was inconsistent, some of the Green Chilli was already going bad.",1,0.018906936331694033
ORD-004423,FARM-0128,Brinjal,"Not fresh at all, the Brinjal looked days old when it arrived.",2,0.14524165358573432
ORD-003484,FARM-0144,Brinjal,"Great quality Brinjal, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
